2021-06-16 20:00:01 | /errorHandler.js(33) | oGgdZvQg8cexgDc51y0vizBVpgWDBzrM | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:05 | /errorHandler.js(33) | OI43lJ3SOCklimvuJi9iFCqmcEvtqg8e | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:06 | /errorHandler.js(33) | FslkkLg8MYmNJHRKRoiocvJKf4stbhlG | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:12:10 | /errorHandler.js(33) | 7aOaXixZX3bZNX80Jwm9yU8I4M9Wn17s | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-09","firstName":"Sukhman deep","lastName":"Sandhu","ohip":"4843415508FL","mobileNumber":"6474040273","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"3:00 PM","timeSlotEnd":"3:30 PM"},"screeningResult":"low","dob":"1983-12-03","gender":"Male","email":"sukhmandeep.singh@yahoo.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"2 Beachpoint Blvd","postalcode":"L7A2H3","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":37,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-16 21:12:10","updatedAt":"2021-06-16 21:12:10","bookedDateTime":1625842800000,"bookingDate":"2021-06-17","_id":"60caa16a65f96a001fc75bba","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60caa16a65f96a001fc75bba","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60caa16a65f96a001fc75bba","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to RESCHEDULE or CANCEL too allows others to book. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-16 21:12:11 | /errorHandler.js(33) | HQLPlonBOtDMEGgmko0gAHs38LTDXHTB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:12 | /errorHandler.js(33) | uoooTYhQf6iQzG2ufJfNyP5VnEoTglqG | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:12:15 | /errorHandler.js(33) | nJoPNMC24Ty8o5fbzjTnhg4OayJDc8k7 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:21 | /errorHandler.js(33) | y2xsgtzAkuiWcf8YJybekSCuicACDzVm | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:23 | /errorHandler.js(33) | kWPogOI7V3wmPLv0ciNAjXnF3GFJ6v6o | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:26 | /errorHandler.js(33) | JdF2Wn4GvH1m8rjzTkby0ZwTqHyVqYDY | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:26 | /errorHandler.js(33) | JozwFBinKMQyMn4tJm4NV6KuOcS06BNv | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:12:30 | /errorHandler.js(33) | Y0h01wMq8mKh76hYYIE0Mowk84j9r6Ky | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:31 | /errorHandler.js(33) | wtUozIKzACjbMi6cqzcI4KaWGDKxnqr5 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:32 | /errorHandler.js(33) | tWlavEhcH5dFfhXhqxfZ2OjI3EvZwY7I | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:12:38 | /errorHandler.js(33) | 7R2GS3qL90FzNsCyHmYcEoLRk1yCRuyA | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:42 | /errorHandler.js(33) | 7DuAchL1YxutfyNUc4CeYKHKOFus5iYP | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:44 | /errorHandler.js(33) | cUdbZTiYlH3ReSAN03RP6qyNowA0wKPO | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:46 | /errorHandler.js(33) | 1ZhIuCvGhE24nXUik8YcKzlKioex1r6q | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:46 | /errorHandler.js(33) | CchnRfwxM8JncoerEILp1RCx4lcHUcpR | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:12:49 | /errorHandler.js(33) | 7Pvx60zuOjzRyInYU1qNsOJoBGoQYxkT | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:51 | /errorHandler.js(33) | 34NaO06LtzHTwmiPG9XpWFD4Esg1hPbd | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:52 | /errorHandler.js(33) | H1r9fVtGG1GbNMJwGjwWMXTJTiOzsArt | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:12:54 | /errorHandler.js(33) | mMXqS7ZxZYzInp2UUDNZfvtycDuHIO4s | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:12:59 | /errorHandler.js(33) | JVzao5F7aCq5gaBeLH20q7MsnKbpqCyY | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:06 | /errorHandler.js(33) | sBNhXwseEoFrEVeY7UjNbhkD9GZAFy3r | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:13:10 | /errorHandler.js(33) | AZ761pIqoqejUMxjS9IRjT7GbmQLuuFG | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:12 | /errorHandler.js(33) | pjwfOoYdBwQLE1YVu1bXvzxtCe37sG7q | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:13:15 | /errorHandler.js(33) | Zh3GFwVHitZ5fF1sJKWqtsnMbc2j2dUi | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:18 | /errorHandler.js(33) | qDvxL2UzADMndhv8oXoSSime1gWGYEyh | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:21 | /errorHandler.js(33) | KqIHEsvLCntG46aePJ9Ptk4opEEr3vn3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:24 | /errorHandler.js(33) | eA7BrLzifnMXxkl8EZn3zm7I2aMzFr3s | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:25 | /errorHandler.js(33) | dzbWNjuqXhtZM6iwThXyeQlqlvYPfApN | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:26 | /errorHandler.js(33) | x0ppAOmZEqZDZJ1Gv772TY7RfKZZY2NA | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:13:31 | /errorHandler.js(33) | pd183azVbQud1SV2r46FEfklptHmvsL9 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:32 | /errorHandler.js(33) | sock4aqWCy2ldXbOrMchRXnQVQfc9vQx | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:13:35 | /errorHandler.js(33) | auwT4VJ6ztLeX1FvnNJYjMWB3Lin9EE9 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:36 | /errorHandler.js(33) | YTCcgqeUK0ELJFpPYnRSMhXK84Ck6gVy | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:37 | /errorHandler.js(33) | cZUDlTzxbTD4Wlw2kTl18kQFq9PReKBg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2022-06-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:39 | /errorHandler.js(33) | YeFUdYOCWf8RqMLz4JJHh6kLCum7hE5B | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:41 | /errorHandler.js(33) | FD3ncbIwixB50XbXijwaQyjPEsHkR4GX | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:42 | /errorHandler.js(33) | xzZ2IRIU42uQkbc981l8L1YqPI5k46Lg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:42 | /errorHandler.js(33) | xzZ2IRIU42uQkbc981l8L1YqPI5k46Lg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:44 | /errorHandler.js(33) | 3rSpLVJibqtE6WSZzwTGPWpm7cbQrcIk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:46 | /errorHandler.js(33) | lXBu7YhZjbYuJ5cPUK53yd8qTTb9q8pb | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:13:47 | /errorHandler.js(33) | lXBu7YhZjbYuJ5cPUK53yd8qTTb9q8pb | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:52 | /errorHandler.js(33) | NgX8McFRo11hoyYIO1qeIc01hyp4Y3zk | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:13:54 | /errorHandler.js(33) | 1Xhs7bw44naWednCAtKR2c61tm1NTSN9 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:13:59 | /errorHandler.js(33) | qGaLzhMqJTXe2ax4nSW3pkhAgAwxeTn2 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:03 | /errorHandler.js(33) | fvr3y5x8IcZZRX4enX65X56AIBhjdgQ4 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:06 | /errorHandler.js(33) | Q72OLqSuFnx0gNRso92Q7k9OJLJIj3Pj | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:14:11 | /errorHandler.js(33) | ynePMmLi9clzxEnB7s4FHCJ79zH96zts | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:12 | /errorHandler.js(33) | 4lq1WlpTllGWcX2VpfZ3u0opExzmQhEY | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:14:19 | /errorHandler.js(33) | LFsiseM4JOAoefU5VC0g6UJSQ8fnR7fV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:22 | /errorHandler.js(33) | 3O68eks83VXho30fsY1HK3fTpEsdZN2B | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:23 | /errorHandler.js(33) | fZDubdPKEwti1phbazB3anDMJkNeRA4c | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:25 | /errorHandler.js(33) | lOy3OC1NuB4nqZ8FrQv1Tp9ix2aZdv8Z | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:26 | /errorHandler.js(33) | po5fkxEenD0P7yRKhQrK0SlIKoztFwVA | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:26 | /errorHandler.js(33) | 6ihIqzpcrhip8NSDo3Qe5IZn6OlJV5vH | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:14:30 | /errorHandler.js(33) | z0O8AF2Kvwc7IcWWUbIqxRkntyHahmbf | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:30 | /errorHandler.js(33) | IixPdOOxEt8kztRAmO8VvrQSYTJKo9nm | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:32 | /errorHandler.js(33) | dq1RQ8wVDBUKX9F0FC2ZSqZoQ6vukRRw | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:14:34 | /errorHandler.js(33) | OLdXW6vhpRsiyurvrvcUbzOJSyIyL5eM | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:35 | /errorHandler.js(33) | qjeehzFnu1N5xDnuj4raPdHO1tpFTNGW | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:40 | /errorHandler.js(33) | vuq3VWzYBoLgDjkqaxutS8XtVQinVrLa | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:40 | /errorHandler.js(33) | 94ft7uLKetPzrVGj5mpNBDv4O69RGD9d | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:42 | /errorHandler.js(33) | p5TFgnucWcjo00wCOqqBfSLMSXwlEUnj | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:44 | /errorHandler.js(33) | KV3mvYRE3coES6UP7neqPbpViGBTQDln | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:46 | /errorHandler.js(33) | vMlxbCi2oZjwtDOIu42bKOPClCc90hpg | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:14:47 | /errorHandler.js(33) | Ef83aa0G6qVsBiRQwCftk1Y7LQzlvZDI | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:49 | /errorHandler.js(33) | csDHxYPgFcUZ8VjXf3UwpPfrXhWOoGeo | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:50 | /errorHandler.js(33) | CdD5e55oXu4goCiibfrI0aI2T73vbkfQ | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:51 | /errorHandler.js(33) | W6wzIablXRfwmQCaq3guYUpfCUB5RZo8 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:14:52 | /errorHandler.js(33) | Dxn4Rm9kImnGpj6ShyLg5X0qrD6od9Sk | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:15:00 | /errorHandler.js(33) | 3BXfjBTYaG5MiDs2OEwBHq0iEEygxJZt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:04 | /errorHandler.js(33) | PkEuoqFJwWV9E4bSQVenKvPaxQcPwFIH | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:04 | /errorHandler.js(33) | PkEuoqFJwWV9E4bSQVenKvPaxQcPwFIH | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:06 | /errorHandler.js(33) | FPGcrobqH8vCOUgH0Gt1jaOlOwG3orU5 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:15:08 | /errorHandler.js(33) | 8rqTWYw3CBHMP1IqhZZza6jgrCLIKuHU | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:08 | /errorHandler.js(33) | 8rqTWYw3CBHMP1IqhZZza6jgrCLIKuHU | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:10 | /errorHandler.js(33) | zKM7crpI0x9Iwa61qDKyIk5W34vGW3CS | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:10 | /errorHandler.js(33) | zKM7crpI0x9Iwa61qDKyIk5W34vGW3CS | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-16 21:15:12 | /errorHandler.js(33) | z4IuXeKdtVetPUtBsXuSoIxFeTwl7yIU | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | User :  | URL : http://10.0.3.78:2001/health | GET | Request : {}
2021-06-16 21:15:13 | /errorHandler.js(33) | MBWDQFX0TLDU26PLmBOyuJMzHRcCm1Ek | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | User :  | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
